Filename,Extension,File Size
IMG_20221025_160630_1_jpg.rf.258e18c229cb00c9ebf17801025021ea,.jpg,124863
IMG_20221025_160638_jpg.rf.16cd564129bc3f4283b332bdaf9bfd1b,.jpg,131818
IMG_20221025_160652_jpg.rf.8c852a8b2a0780c9b90942e1b82842aa,.jpg,131704
IMG_20221025_160653_jpg.rf.91cbc48d31537395da80d9c0569443b6,.jpg,113474
IMG_20221025_160718_jpg.rf.496a04b745ee630bc570b32c988d9fad,.jpg,98274
IMG_20221025_160758_jpg.rf.2b0c2582cda20c0b1162dfa57581aead,.jpg,45978
IMG_20221025_160801_jpg.rf.837e6bfb07dd3e27e50b42330bde05b6,.jpg,31623
IMG_20221025_160806_jpg.rf.775727b45c639f6e9eefb42f3054c64c,.jpg,34588
IMG_20221025_160810_1_jpg.rf.11982c60f72f709765ca2f08e6a9669c,.jpg,35033
IMG_20221025_160630_1_jpg.rf.258e18c229cb00c9ebf17801025021ea,.txt,2302
IMG_20221025_160638_jpg.rf.16cd564129bc3f4283b332bdaf9bfd1b,.txt,41
IMG_20221025_160652_jpg.rf.8c852a8b2a0780c9b90942e1b82842aa,.txt,44
IMG_20221025_160653_jpg.rf.91cbc48d31537395da80d9c0569443b6,.txt,42
IMG_20221025_160718_jpg.rf.496a04b745ee630bc570b32c988d9fad,.txt,40
IMG_20221025_160758_jpg.rf.2b0c2582cda20c0b1162dfa57581aead,.txt,130
IMG_20221025_160801_jpg.rf.837e6bfb07dd3e27e50b42330bde05b6,.txt,0
IMG_20221025_160806_jpg.rf.775727b45c639f6e9eefb42f3054c64c,.txt,167
IMG_20221025_160810_1_jpg.rf.11982c60f72f709765ca2f08e6a9669c,.txt,0
README.dataset,.txt,152
README.roboflow,.txt,754
IMG_20221025_160618_jpg.rf.193974f738cf16b3faa378fe66bf093c,.jpg,115140
IMG_20221025_160634_1_jpg.rf.afac0f53ba6abe82e17e584fac233135,.jpg,134792
IMG_20221025_160640_1_jpg.rf.582964cf633b1f1fa3441679c26638bc,.jpg,144312
IMG_20221025_160640_jpg.rf.609a9435d29581373dac02ad1e3f68d3,.jpg,127289
IMG_20221025_160750_jpg.rf.7b5cbf53010c3a79304cc832dd1f6f6f,.jpg,31515
IMG_20221025_160753_jpg.rf.35e16d9851917b96106dd4e0c6f23e09,.jpg,50351
IMG_20221025_160814_jpg.rf.556e39b5da05fbc1c72a84d1f5d45c37,.jpg,56781
IMG_20221025_160618_jpg.rf.193974f738cf16b3faa378fe66bf093c,.txt,43
IMG_20221025_160634_1_jpg.rf.afac0f53ba6abe82e17e584fac233135,.txt,1378
IMG_20221025_160640_1_jpg.rf.582964cf633b1f1fa3441679c26638bc,.txt,42
IMG_20221025_160640_jpg.rf.609a9435d29581373dac02ad1e3f68d3,.txt,43
IMG_20221025_160750_jpg.rf.7b5cbf53010c3a79304cc832dd1f6f6f,.txt,77
IMG_20221025_160753_jpg.rf.35e16d9851917b96106dd4e0c6f23e09,.txt,41
IMG_20221025_160814_jpg.rf.556e39b5da05fbc1c72a84d1f5d45c37,.txt,204
IMG_20221025_160620_jpg.rf.9a358d1b0e183edbe26c05568d04b230,.jpg,103239
IMG_20221025_160628_1_jpg.rf.d40a84be0561c481a8e194f36e740dec,.jpg,117657
IMG_20221025_160628_jpg.rf.8f05cdb0c0beb10249b79626400e6df2,.jpg,119480
IMG_20221025_160629_jpg.rf.b1c517fb23e59ccc17c39f9562331054,.jpg,119882
IMG_20221025_160630_jpg.rf.62181c296e3f1a878c5ed0f78fd476d3,.jpg,125605
IMG_20221025_160631_jpg.rf.e0a69ac5782de04ab72bffdf1fdd6d96,.jpg,130221
IMG_20221025_160632_jpg.rf.0fbe1d055e268e4a9f618aea4a170860,.jpg,132660
IMG_20221025_160634_jpg.rf.3ac88e9bf358cef8dda9837db65b0725,.jpg,151154
IMG_20221025_160637_jpg.rf.6eff43c68df0b7a0be0e4d85210d5ed3,.jpg,139092
IMG_20221025_160638_1_jpg.rf.11a7265f3a96bf356218d8a27f521daa,.jpg,135339
IMG_20221025_160645_jpg.rf.3873dce79bd658114bc79a77c8698804,.jpg,129516
IMG_20221025_160650_1_jpg.rf.b5edff990b5c002e76195d2ce1fb3cd4,.jpg,119527
IMG_20221025_160650_jpg.rf.ff6803aac3efd82cb00ab990d53157f3,.jpg,123283
IMG_20221025_160655_jpg.rf.753dfba06e7c985b76dac61a5ce39c43,.jpg,150054
IMG_20221025_160715_jpg.rf.42f0157eb3cf76b57c247c32420c02fa,.jpg,130139
IMG_20221025_160717_jpg.rf.fe97d8f8118d77676f2b78deb3c48e2c,.jpg,110700
IMG_20221025_160724_jpg.rf.c2e488cf5b6236ee00914f0f4b3b362d,.jpg,89246
IMG_20221025_160730_jpg.rf.1a9fa9ba13163529d61269fe8c56ba67,.jpg,92863
IMG_20221025_160734_jpg.rf.a2989a067b5471df8de98e7416b8304f,.jpg,97499
IMG_20221025_160740_jpg.rf.374e2cee743bce9e68e7396131b7a170,.jpg,93641
IMG_20221025_160743_jpg.rf.2ed1e0270a78b25c479d506d1d838f52,.jpg,38421
IMG_20221025_160748_jpg.rf.e164ae386f3d304db0fdb083166fc876,.jpg,40869
IMG_20221025_160751_1_jpg.rf.6692f0831687335bdec067fcfd34f120,.jpg,29255
IMG_20221025_160751_jpg.rf.2e6c3bbd62cce5aeb0c1dd4855ebd6b6,.jpg,34883
IMG_20221025_160752_jpg.rf.28b5aae35190f2e6059660c2fe2a6c11,.jpg,35440
IMG_20221025_160756_1_jpg.rf.fcba73b7c36e60fb389f8153f34556f6,.jpg,49406
IMG_20221025_160756_jpg.rf.c66d9562f060865e2bffaa951e649418,.jpg,38568
IMG_20221025_160757_1_jpg.rf.26652cb25e81011145e78b6f1286037b,.jpg,38829
IMG_20221025_160757_jpg.rf.7db42de0f0849d393262a8b1c549f5fe,.jpg,48256
IMG_20221025_160759_jpg.rf.e398f358efaf4806882b60674c5e65c0,.jpg,36610
IMG_20221025_160805_jpg.rf.07093a58889e8fb46cd53b52ddb977b4,.jpg,35273
IMG_20221025_160807_jpg.rf.1d658c0ec148904f51fa5dd3cbc865ff,.jpg,39341
IMG_20221025_160808_jpg.rf.fb8379502dd8e7762c14aa3514fd3190,.jpg,31199
IMG_20221025_160809_jpg.rf.761cee3985db6e83d1956e98ea18131a,.jpg,40965
IMG_20221025_160810_jpg.rf.d66a9653103bf15ef46d34ab1fb9ce56,.jpg,42239
IMG_20221025_160620_jpg.rf.9a358d1b0e183edbe26c05568d04b230,.txt,70
IMG_20221025_160628_1_jpg.rf.d40a84be0561c481a8e194f36e740dec,.txt,207
IMG_20221025_160628_jpg.rf.8f05cdb0c0beb10249b79626400e6df2,.txt,123
IMG_20221025_160629_jpg.rf.b1c517fb23e59ccc17c39f9562331054,.txt,241
IMG_20221025_160630_jpg.rf.62181c296e3f1a878c5ed0f78fd476d3,.txt,41
IMG_20221025_160631_jpg.rf.e0a69ac5782de04ab72bffdf1fdd6d96,.txt,0
IMG_20221025_160632_jpg.rf.0fbe1d055e268e4a9f618aea4a170860,.txt,0
IMG_20221025_160634_jpg.rf.3ac88e9bf358cef8dda9837db65b0725,.txt,1594
IMG_20221025_160637_jpg.rf.6eff43c68df0b7a0be0e4d85210d5ed3,.txt,42
IMG_20221025_160638_1_jpg.rf.11a7265f3a96bf356218d8a27f521daa,.txt,43
IMG_20221025_160645_jpg.rf.3873dce79bd658114bc79a77c8698804,.txt,0
IMG_20221025_160650_1_jpg.rf.b5edff990b5c002e76195d2ce1fb3cd4,.txt,45
IMG_20221025_160650_jpg.rf.ff6803aac3efd82cb00ab990d53157f3,.txt,0
IMG_20221025_160655_jpg.rf.753dfba06e7c985b76dac61a5ce39c43,.txt,39
IMG_20221025_160715_jpg.rf.42f0157eb3cf76b57c247c32420c02fa,.txt,0
IMG_20221025_160717_jpg.rf.fe97d8f8118d77676f2b78deb3c48e2c,.txt,42
IMG_20221025_160724_jpg.rf.c2e488cf5b6236ee00914f0f4b3b362d,.txt,0
IMG_20221025_160730_jpg.rf.1a9fa9ba13163529d61269fe8c56ba67,.txt,45
IMG_20221025_160734_jpg.rf.a2989a067b5471df8de98e7416b8304f,.txt,27
IMG_20221025_160740_jpg.rf.374e2cee743bce9e68e7396131b7a170,.txt,42
IMG_20221025_160743_jpg.rf.2ed1e0270a78b25c479d506d1d838f52,.txt,0
IMG_20221025_160748_jpg.rf.e164ae386f3d304db0fdb083166fc876,.txt,161
IMG_20221025_160751_1_jpg.rf.6692f0831687335bdec067fcfd34f120,.txt,86
IMG_20221025_160751_jpg.rf.2e6c3bbd62cce5aeb0c1dd4855ebd6b6,.txt,119
IMG_20221025_160752_jpg.rf.28b5aae35190f2e6059660c2fe2a6c11,.txt,114
IMG_20221025_160756_1_jpg.rf.fcba73b7c36e60fb389f8153f34556f6,.txt,156
IMG_20221025_160756_jpg.rf.c66d9562f060865e2bffaa951e649418,.txt,174
IMG_20221025_160757_1_jpg.rf.26652cb25e81011145e78b6f1286037b,.txt,85
IMG_20221025_160757_jpg.rf.7db42de0f0849d393262a8b1c549f5fe,.txt,127
IMG_20221025_160759_jpg.rf.e398f358efaf4806882b60674c5e65c0,.txt,162
IMG_20221025_160805_jpg.rf.07093a58889e8fb46cd53b52ddb977b4,.txt,169
IMG_20221025_160807_jpg.rf.1d658c0ec148904f51fa5dd3cbc865ff,.txt,130
IMG_20221025_160808_jpg.rf.fb8379502dd8e7762c14aa3514fd3190,.txt,128
IMG_20221025_160809_jpg.rf.761cee3985db6e83d1956e98ea18131a,.txt,111
IMG_20221025_160810_jpg.rf.d66a9653103bf15ef46d34ab1fb9ce56,.txt,80
IMG_20221025_160630_1_jpg.rf.258e18c229cb00c9ebf17801025021ea,.jpg,124863
IMG_20221025_160638_jpg.rf.16cd564129bc3f4283b332bdaf9bfd1b,.jpg,131818
IMG_20221025_160652_jpg.rf.8c852a8b2a0780c9b90942e1b82842aa,.jpg,131704
IMG_20221025_160653_jpg.rf.91cbc48d31537395da80d9c0569443b6,.jpg,113474
IMG_20221025_160718_jpg.rf.496a04b745ee630bc570b32c988d9fad,.jpg,98274
IMG_20221025_160758_jpg.rf.2b0c2582cda20c0b1162dfa57581aead,.jpg,45978
IMG_20221025_160801_jpg.rf.837e6bfb07dd3e27e50b42330bde05b6,.jpg,31623
IMG_20221025_160806_jpg.rf.775727b45c639f6e9eefb42f3054c64c,.jpg,34588
IMG_20221025_160810_1_jpg.rf.11982c60f72f709765ca2f08e6a9669c,.jpg,35033
IMG_20221025_160630_1_jpg.rf.258e18c229cb00c9ebf17801025021ea,.txt,2302
IMG_20221025_160638_jpg.rf.16cd564129bc3f4283b332bdaf9bfd1b,.txt,41
IMG_20221025_160652_jpg.rf.8c852a8b2a0780c9b90942e1b82842aa,.txt,44
IMG_20221025_160653_jpg.rf.91cbc48d31537395da80d9c0569443b6,.txt,42
IMG_20221025_160718_jpg.rf.496a04b745ee630bc570b32c988d9fad,.txt,40
IMG_20221025_160758_jpg.rf.2b0c2582cda20c0b1162dfa57581aead,.txt,130
IMG_20221025_160801_jpg.rf.837e6bfb07dd3e27e50b42330bde05b6,.txt,0
IMG_20221025_160806_jpg.rf.775727b45c639f6e9eefb42f3054c64c,.txt,167
IMG_20221025_160810_1_jpg.rf.11982c60f72f709765ca2f08e6a9669c,.txt,0
0,.mp4,7340076
0,.mp4,25428012
0,.mp4,7077932
0,.mp4,3932204
0,.mp4,13893676
0,.mp4,9961516
0,.mp4,3407916
0,.mp4,4194348
0,.mp4,64487468
0,.mp4,46137388
0,.mp4,110886956
labels,.jpg,112038
labels_correlogram,.jpg,193116
results,.csv,39825
train_batch0,.jpg,600767
train_batch1,.jpg,516884
train_batch2,.jpg,90561
confusion_matrix,.png,101947
labels,.jpg,112038
labels_correlogram,.jpg,193116
results,.csv,3245
results,.png,234835
train_batch0,.jpg,600767
train_batch1,.jpg,516884
train_batch2,.jpg,90561
val_batch0_labels,.jpg,358670
val_batch0_pred,.jpg,337660
labels,.jpg,112038
labels_correlogram,.jpg,193116
results,.csv,1180
train_batch0,.jpg,600767
train_batch1,.jpg,516884
train_batch2,.jpg,90561
labels,.jpg,112038
labels_correlogram,.jpg,193116
results,.csv,2065
train_batch0,.jpg,600767
train_batch1,.jpg,516884
train_batch2,.jpg,90561
confusion_matrix,.png,101947
F1_curve,.png,83647
labels,.jpg,112038
labels_correlogram,.jpg,193116
PR_curve,.png,96471
P_curve,.png,102700
results,.csv,3245
results,.png,287887
R_curve,.png,97865
train_batch0,.jpg,600767
train_batch1,.jpg,516884
train_batch2,.jpg,90561
val_batch0_labels,.jpg,358670
val_batch0_pred,.jpg,337660
confusion_matrix,.png,101947
labels,.jpg,112038
labels_correlogram,.jpg,193116
results,.csv,3245
results,.png,234835
train_batch0,.jpg,600767
train_batch1,.jpg,516884
train_batch2,.jpg,90561
val_batch0_labels,.jpg,358670
val_batch0_pred,.jpg,337660
confusion_matrix,.png,101947
labels,.jpg,112038
labels_correlogram,.jpg,193116
results,.csv,3245
results,.png,234835
train_batch0,.jpg,600767
train_batch1,.jpg,516884
train_batch2,.jpg,90561
val_batch0_labels,.jpg,358670
val_batch0_pred,.jpg,337660
additional_requirements,.txt,109
optimizer_config,.json,3229
README.dataset,.txt,152
README.roboflow,.txt,754
IMG_20221025_160618_jpg.rf.193974f738cf16b3faa378fe66bf093c,.jpg,115140
IMG_20221025_160634_1_jpg.rf.afac0f53ba6abe82e17e584fac233135,.jpg,134792
IMG_20221025_160640_1_jpg.rf.582964cf633b1f1fa3441679c26638bc,.jpg,144312
IMG_20221025_160640_jpg.rf.609a9435d29581373dac02ad1e3f68d3,.jpg,127289
IMG_20221025_160750_jpg.rf.7b5cbf53010c3a79304cc832dd1f6f6f,.jpg,31515
IMG_20221025_160753_jpg.rf.35e16d9851917b96106dd4e0c6f23e09,.jpg,50351
IMG_20221025_160814_jpg.rf.556e39b5da05fbc1c72a84d1f5d45c37,.jpg,56781
IMG_20221025_160618_jpg.rf.193974f738cf16b3faa378fe66bf093c,.txt,43
IMG_20221025_160634_1_jpg.rf.afac0f53ba6abe82e17e584fac233135,.txt,1378
IMG_20221025_160640_1_jpg.rf.582964cf633b1f1fa3441679c26638bc,.txt,42
IMG_20221025_160640_jpg.rf.609a9435d29581373dac02ad1e3f68d3,.txt,43
IMG_20221025_160750_jpg.rf.7b5cbf53010c3a79304cc832dd1f6f6f,.txt,77
IMG_20221025_160753_jpg.rf.35e16d9851917b96106dd4e0c6f23e09,.txt,41
IMG_20221025_160814_jpg.rf.556e39b5da05fbc1c72a84d1f5d45c37,.txt,204
IMG_20221025_160620_jpg.rf.9a358d1b0e183edbe26c05568d04b230,.jpg,103239
IMG_20221025_160628_1_jpg.rf.d40a84be0561c481a8e194f36e740dec,.jpg,117657
IMG_20221025_160628_jpg.rf.8f05cdb0c0beb10249b79626400e6df2,.jpg,119480
IMG_20221025_160629_jpg.rf.b1c517fb23e59ccc17c39f9562331054,.jpg,119882
IMG_20221025_160630_jpg.rf.62181c296e3f1a878c5ed0f78fd476d3,.jpg,125605
IMG_20221025_160631_jpg.rf.e0a69ac5782de04ab72bffdf1fdd6d96,.jpg,130221
IMG_20221025_160632_jpg.rf.0fbe1d055e268e4a9f618aea4a170860,.jpg,132660
IMG_20221025_160634_jpg.rf.3ac88e9bf358cef8dda9837db65b0725,.jpg,151154
IMG_20221025_160637_jpg.rf.6eff43c68df0b7a0be0e4d85210d5ed3,.jpg,139092
IMG_20221025_160638_1_jpg.rf.11a7265f3a96bf356218d8a27f521daa,.jpg,135339
IMG_20221025_160645_jpg.rf.3873dce79bd658114bc79a77c8698804,.jpg,129516
IMG_20221025_160650_1_jpg.rf.b5edff990b5c002e76195d2ce1fb3cd4,.jpg,119527
IMG_20221025_160650_jpg.rf.ff6803aac3efd82cb00ab990d53157f3,.jpg,123283
IMG_20221025_160655_jpg.rf.753dfba06e7c985b76dac61a5ce39c43,.jpg,150054
IMG_20221025_160715_jpg.rf.42f0157eb3cf76b57c247c32420c02fa,.jpg,130139
IMG_20221025_160717_jpg.rf.fe97d8f8118d77676f2b78deb3c48e2c,.jpg,110700
IMG_20221025_160724_jpg.rf.c2e488cf5b6236ee00914f0f4b3b362d,.jpg,89246
IMG_20221025_160730_jpg.rf.1a9fa9ba13163529d61269fe8c56ba67,.jpg,92863
IMG_20221025_160734_jpg.rf.a2989a067b5471df8de98e7416b8304f,.jpg,97499
IMG_20221025_160740_jpg.rf.374e2cee743bce9e68e7396131b7a170,.jpg,93641
IMG_20221025_160743_jpg.rf.2ed1e0270a78b25c479d506d1d838f52,.jpg,38421
IMG_20221025_160748_jpg.rf.e164ae386f3d304db0fdb083166fc876,.jpg,40869
IMG_20221025_160751_1_jpg.rf.6692f0831687335bdec067fcfd34f120,.jpg,29255
IMG_20221025_160751_jpg.rf.2e6c3bbd62cce5aeb0c1dd4855ebd6b6,.jpg,34883
IMG_20221025_160752_jpg.rf.28b5aae35190f2e6059660c2fe2a6c11,.jpg,35440
IMG_20221025_160756_1_jpg.rf.fcba73b7c36e60fb389f8153f34556f6,.jpg,49406
IMG_20221025_160756_jpg.rf.c66d9562f060865e2bffaa951e649418,.jpg,38568
IMG_20221025_160757_1_jpg.rf.26652cb25e81011145e78b6f1286037b,.jpg,38829
IMG_20221025_160757_jpg.rf.7db42de0f0849d393262a8b1c549f5fe,.jpg,48256
IMG_20221025_160759_jpg.rf.e398f358efaf4806882b60674c5e65c0,.jpg,36610
IMG_20221025_160805_jpg.rf.07093a58889e8fb46cd53b52ddb977b4,.jpg,35273
IMG_20221025_160807_jpg.rf.1d658c0ec148904f51fa5dd3cbc865ff,.jpg,39341
IMG_20221025_160808_jpg.rf.fb8379502dd8e7762c14aa3514fd3190,.jpg,31199
IMG_20221025_160809_jpg.rf.761cee3985db6e83d1956e98ea18131a,.jpg,40965
IMG_20221025_160810_jpg.rf.d66a9653103bf15ef46d34ab1fb9ce56,.jpg,42239
IMG_20221025_160620_jpg.rf.9a358d1b0e183edbe26c05568d04b230,.txt,70
IMG_20221025_160628_1_jpg.rf.d40a84be0561c481a8e194f36e740dec,.txt,207
IMG_20221025_160628_jpg.rf.8f05cdb0c0beb10249b79626400e6df2,.txt,123
IMG_20221025_160629_jpg.rf.b1c517fb23e59ccc17c39f9562331054,.txt,241
IMG_20221025_160630_jpg.rf.62181c296e3f1a878c5ed0f78fd476d3,.txt,41
IMG_20221025_160631_jpg.rf.e0a69ac5782de04ab72bffdf1fdd6d96,.txt,0
IMG_20221025_160632_jpg.rf.0fbe1d055e268e4a9f618aea4a170860,.txt,0
IMG_20221025_160634_jpg.rf.3ac88e9bf358cef8dda9837db65b0725,.txt,1594
IMG_20221025_160637_jpg.rf.6eff43c68df0b7a0be0e4d85210d5ed3,.txt,42
IMG_20221025_160638_1_jpg.rf.11a7265f3a96bf356218d8a27f521daa,.txt,43
IMG_20221025_160645_jpg.rf.3873dce79bd658114bc79a77c8698804,.txt,0
IMG_20221025_160650_1_jpg.rf.b5edff990b5c002e76195d2ce1fb3cd4,.txt,45
IMG_20221025_160650_jpg.rf.ff6803aac3efd82cb00ab990d53157f3,.txt,0
IMG_20221025_160655_jpg.rf.753dfba06e7c985b76dac61a5ce39c43,.txt,39
IMG_20221025_160715_jpg.rf.42f0157eb3cf76b57c247c32420c02fa,.txt,0
IMG_20221025_160717_jpg.rf.fe97d8f8118d77676f2b78deb3c48e2c,.txt,42
IMG_20221025_160724_jpg.rf.c2e488cf5b6236ee00914f0f4b3b362d,.txt,0
IMG_20221025_160730_jpg.rf.1a9fa9ba13163529d61269fe8c56ba67,.txt,45
IMG_20221025_160734_jpg.rf.a2989a067b5471df8de98e7416b8304f,.txt,27
IMG_20221025_160740_jpg.rf.374e2cee743bce9e68e7396131b7a170,.txt,42
IMG_20221025_160743_jpg.rf.2ed1e0270a78b25c479d506d1d838f52,.txt,0
IMG_20221025_160748_jpg.rf.e164ae386f3d304db0fdb083166fc876,.txt,161
IMG_20221025_160751_1_jpg.rf.6692f0831687335bdec067fcfd34f120,.txt,86
IMG_20221025_160751_jpg.rf.2e6c3bbd62cce5aeb0c1dd4855ebd6b6,.txt,119
IMG_20221025_160752_jpg.rf.28b5aae35190f2e6059660c2fe2a6c11,.txt,114
IMG_20221025_160756_1_jpg.rf.fcba73b7c36e60fb389f8153f34556f6,.txt,156
IMG_20221025_160756_jpg.rf.c66d9562f060865e2bffaa951e649418,.txt,174
IMG_20221025_160757_1_jpg.rf.26652cb25e81011145e78b6f1286037b,.txt,85
IMG_20221025_160757_jpg.rf.7db42de0f0849d393262a8b1c549f5fe,.txt,127
IMG_20221025_160759_jpg.rf.e398f358efaf4806882b60674c5e65c0,.txt,162
IMG_20221025_160805_jpg.rf.07093a58889e8fb46cd53b52ddb977b4,.txt,169
IMG_20221025_160807_jpg.rf.1d658c0ec148904f51fa5dd3cbc865ff,.txt,130
IMG_20221025_160808_jpg.rf.fb8379502dd8e7762c14aa3514fd3190,.txt,128
IMG_20221025_160809_jpg.rf.761cee3985db6e83d1956e98ea18131a,.txt,111
IMG_20221025_160810_jpg.rf.d66a9653103bf15ef46d34ab1fb9ce56,.txt,80
IMG_20221025_160630_1_jpg.rf.258e18c229cb00c9ebf17801025021ea,.jpg,124863
IMG_20221025_160638_jpg.rf.16cd564129bc3f4283b332bdaf9bfd1b,.jpg,131818
IMG_20221025_160652_jpg.rf.8c852a8b2a0780c9b90942e1b82842aa,.jpg,131704
IMG_20221025_160653_jpg.rf.91cbc48d31537395da80d9c0569443b6,.jpg,113474
IMG_20221025_160718_jpg.rf.496a04b745ee630bc570b32c988d9fad,.jpg,98274
IMG_20221025_160758_jpg.rf.2b0c2582cda20c0b1162dfa57581aead,.jpg,45978
IMG_20221025_160801_jpg.rf.837e6bfb07dd3e27e50b42330bde05b6,.jpg,31623
IMG_20221025_160806_jpg.rf.775727b45c639f6e9eefb42f3054c64c,.jpg,34588
IMG_20221025_160810_1_jpg.rf.11982c60f72f709765ca2f08e6a9669c,.jpg,35033
IMG_20221025_160630_1_jpg.rf.258e18c229cb00c9ebf17801025021ea,.txt,2302
IMG_20221025_160638_jpg.rf.16cd564129bc3f4283b332bdaf9bfd1b,.txt,41
IMG_20221025_160652_jpg.rf.8c852a8b2a0780c9b90942e1b82842aa,.txt,44
IMG_20221025_160653_jpg.rf.91cbc48d31537395da80d9c0569443b6,.txt,42
IMG_20221025_160718_jpg.rf.496a04b745ee630bc570b32c988d9fad,.txt,40
IMG_20221025_160758_jpg.rf.2b0c2582cda20c0b1162dfa57581aead,.txt,130
IMG_20221025_160801_jpg.rf.837e6bfb07dd3e27e50b42330bde05b6,.txt,0
IMG_20221025_160806_jpg.rf.775727b45c639f6e9eefb42f3054c64c,.txt,167
IMG_20221025_160810_1_jpg.rf.11982c60f72f709765ca2f08e6a9669c,.txt,0
CITATION,.cff,406
requirements,.txt,1631
bus,.jpg,487438
zidane,.jpg,168949
README.dataset,.txt,152
README.roboflow,.txt,754
IMG_20221025_160618_jpg.rf.193974f738cf16b3faa378fe66bf093c,.jpg,115140
IMG_20221025_160634_1_jpg.rf.afac0f53ba6abe82e17e584fac233135,.jpg,134792
IMG_20221025_160640_1_jpg.rf.582964cf633b1f1fa3441679c26638bc,.jpg,144312
IMG_20221025_160640_jpg.rf.609a9435d29581373dac02ad1e3f68d3,.jpg,127289
IMG_20221025_160750_jpg.rf.7b5cbf53010c3a79304cc832dd1f6f6f,.jpg,31515
IMG_20221025_160753_jpg.rf.35e16d9851917b96106dd4e0c6f23e09,.jpg,50351
IMG_20221025_160814_jpg.rf.556e39b5da05fbc1c72a84d1f5d45c37,.jpg,56781
IMG_20221025_160618_jpg.rf.193974f738cf16b3faa378fe66bf093c,.txt,43
IMG_20221025_160634_1_jpg.rf.afac0f53ba6abe82e17e584fac233135,.txt,1378
IMG_20221025_160640_1_jpg.rf.582964cf633b1f1fa3441679c26638bc,.txt,42
IMG_20221025_160640_jpg.rf.609a9435d29581373dac02ad1e3f68d3,.txt,43
IMG_20221025_160750_jpg.rf.7b5cbf53010c3a79304cc832dd1f6f6f,.txt,77
IMG_20221025_160753_jpg.rf.35e16d9851917b96106dd4e0c6f23e09,.txt,41
IMG_20221025_160814_jpg.rf.556e39b5da05fbc1c72a84d1f5d45c37,.txt,204
IMG_20221025_160620_jpg.rf.9a358d1b0e183edbe26c05568d04b230,.jpg,103239
IMG_20221025_160628_1_jpg.rf.d40a84be0561c481a8e194f36e740dec,.jpg,117657
IMG_20221025_160628_jpg.rf.8f05cdb0c0beb10249b79626400e6df2,.jpg,119480
IMG_20221025_160629_jpg.rf.b1c517fb23e59ccc17c39f9562331054,.jpg,119882
IMG_20221025_160630_jpg.rf.62181c296e3f1a878c5ed0f78fd476d3,.jpg,125605
IMG_20221025_160631_jpg.rf.e0a69ac5782de04ab72bffdf1fdd6d96,.jpg,130221
IMG_20221025_160632_jpg.rf.0fbe1d055e268e4a9f618aea4a170860,.jpg,132660
IMG_20221025_160634_jpg.rf.3ac88e9bf358cef8dda9837db65b0725,.jpg,151154
IMG_20221025_160637_jpg.rf.6eff43c68df0b7a0be0e4d85210d5ed3,.jpg,139092
IMG_20221025_160638_1_jpg.rf.11a7265f3a96bf356218d8a27f521daa,.jpg,135339
IMG_20221025_160645_jpg.rf.3873dce79bd658114bc79a77c8698804,.jpg,129516
IMG_20221025_160650_1_jpg.rf.b5edff990b5c002e76195d2ce1fb3cd4,.jpg,119527
IMG_20221025_160650_jpg.rf.ff6803aac3efd82cb00ab990d53157f3,.jpg,123283
IMG_20221025_160655_jpg.rf.753dfba06e7c985b76dac61a5ce39c43,.jpg,150054
IMG_20221025_160715_jpg.rf.42f0157eb3cf76b57c247c32420c02fa,.jpg,130139
IMG_20221025_160717_jpg.rf.fe97d8f8118d77676f2b78deb3c48e2c,.jpg,110700
IMG_20221025_160724_jpg.rf.c2e488cf5b6236ee00914f0f4b3b362d,.jpg,89246
IMG_20221025_160730_jpg.rf.1a9fa9ba13163529d61269fe8c56ba67,.jpg,92863
IMG_20221025_160734_jpg.rf.a2989a067b5471df8de98e7416b8304f,.jpg,97499
IMG_20221025_160740_jpg.rf.374e2cee743bce9e68e7396131b7a170,.jpg,93641
IMG_20221025_160743_jpg.rf.2ed1e0270a78b25c479d506d1d838f52,.jpg,38421
IMG_20221025_160748_jpg.rf.e164ae386f3d304db0fdb083166fc876,.jpg,40869
IMG_20221025_160751_1_jpg.rf.6692f0831687335bdec067fcfd34f120,.jpg,29255
IMG_20221025_160751_jpg.rf.2e6c3bbd62cce5aeb0c1dd4855ebd6b6,.jpg,34883
IMG_20221025_160752_jpg.rf.28b5aae35190f2e6059660c2fe2a6c11,.jpg,35440
IMG_20221025_160756_1_jpg.rf.fcba73b7c36e60fb389f8153f34556f6,.jpg,49406
IMG_20221025_160756_jpg.rf.c66d9562f060865e2bffaa951e649418,.jpg,38568
IMG_20221025_160757_1_jpg.rf.26652cb25e81011145e78b6f1286037b,.jpg,38829
IMG_20221025_160757_jpg.rf.7db42de0f0849d393262a8b1c549f5fe,.jpg,48256
IMG_20221025_160759_jpg.rf.e398f358efaf4806882b60674c5e65c0,.jpg,36610
IMG_20221025_160805_jpg.rf.07093a58889e8fb46cd53b52ddb977b4,.jpg,35273
IMG_20221025_160807_jpg.rf.1d658c0ec148904f51fa5dd3cbc865ff,.jpg,39341
IMG_20221025_160808_jpg.rf.fb8379502dd8e7762c14aa3514fd3190,.jpg,31199
IMG_20221025_160809_jpg.rf.761cee3985db6e83d1956e98ea18131a,.jpg,40965
IMG_20221025_160810_jpg.rf.d66a9653103bf15ef46d34ab1fb9ce56,.jpg,42239
IMG_20221025_160620_jpg.rf.9a358d1b0e183edbe26c05568d04b230,.txt,70
